queryId,avatar_name,avatar_id,language,city,date,mobile,user_history,user_history_by_city,hotel_id,price,stock
5141,xatmnfcs,239098,slovakian,vilnius,2,1,1,1,879,102,2
5249,yrplmkcw,239135,slovakian,vilnius,2,1,1,1,879,102,2
5197,kezwltbr,239117,slovakian,vilnius,2,1,3,3,879,102,2
5278,shgcbzem,239143,slovakian,vilnius,2,1,3,3,879,103,2
5171,qwnmcxvf,239109,slovakian,vilnius,2,1,4,4,879,102,2
351,mldmprocrastinators-74,56274,slovene,vilnius,0,0,0,0,879,115,0
723,mostafa-26,56460,slovene,vilnius,0,0,0,0,879,115,0
4892,lfpuvckb,239015,slovene,vilnius,0,0,1,1,879,115,0
1765,mrbldcqa,81345,slovene,vilnius,2,1,0,0,879,106,2
1792,bojsmagx,81372,slovene,vilnius,2,1,0,0,879,106,2
1819,rxdgnbqu,81399,slovene,vilnius,2,1,0,0,879,106,2
1846,levbdrxc,81426,slovene,vilnius,2,1,0,0,879,106,2
1873,gnbelwai,81453,slovene,vilnius,2,1,0,0,879,106,2
1900,wikrbszt,81480,slovene,vilnius,2,1,0,0,879,106,2
1927,ftbimcsk,81507,slovene,vilnius,2,1,0,0,879,106,2
1954,nktescuj,81534,slovene,vilnius,2,1,0,0,879,106,2
5224,huexskaw,239127,slovene,vilnius,2,1,2,2,879,106,2
841,mldmprocrastinators-109,56508,spanish,vilnius,2,1,0,0,879,110,2
1766,tkslhrpb,81346,spanish,vilnius,2,1,0,0,879,110,2
1793,hubneapg,81373,spanish,vilnius,2,1,0,0,879,110,2
1820,varmyplb,81400,spanish,vilnius,2,1,0,0,879,110,2
1847,hmezkxpg,81427,spanish,vilnius,2,1,0,0,879,110,2
1874,pdxcgobv,81454,spanish,vilnius,2,1,0,0,879,110,2
1901,eaomihgx,81481,spanish,vilnius,2,1,0,0,879,110,2
1928,iwypmzjg,81508,spanish,vilnius,2,1,0,0,879,110,2
1955,hfjtsqda,81535,spanish,vilnius,2,1,0,0,879,110,2
5143,yeglrhcq,239099,spanish,vilnius,2,1,1,1,879,110,2
5251,adpmetuo,239136,spanish,vilnius,2,1,1,1,879,111,2
4911,vatpsdni,239022,spanish,vilnius,2,1,2,2,879,110,2
1767,waokgsjh,81347,swedish,vilnius,2,1,0,0,879,108,2
1794,domuagki,81374,swedish,vilnius,2,1,0,0,879,108,2
1821,tbclnogp,81401,swedish,vilnius,2,1,0,0,879,108,2
1848,imonlvsu,81428,swedish,vilnius,2,1,0,0,879,108,2
1875,nbdpijec,81455,swedish,vilnius,2,1,0,0,879,108,2
1902,voekzfgh,81482,swedish,vilnius,2,1,0,0,879,108,2
1929,udqjgevf,81509,swedish,vilnius,2,1,0,0,879,108,2
1956,nvplajhb,81536,swedish,vilnius,2,1,0,0,879,108,2
5117,ndtpjyrw,239090,swedish,vilnius,2,1,1,1,879,109,2
5307,rskumywv,239153,swedish,vilnius,2,1,2,2,879,108,2
2151,dfyojmla,127383,austrian,amsterdam,6,0,0,0,880,136,0
5449,fenjghuy,239198,austrian,amsterdam,6,0,1,1,880,137,0
2153,nxqkcfmh,127540,austrian,amsterdam,20,1,0,0,880,136,15
5451,mkqjgbxo,239199,austrian,amsterdam,20,1,1,1,880,137,15
537,beltran-42,56361,belgian,amsterdam,0,0,0,0,880,129,0
4860,xuozpyds,239006,belgian,amsterdam,0,0,2,2,880,129,0
2087,hzsqpvbe,122515,belgian,amsterdam,16,1,0,0,880,129,7
5403,cwjxoyek,239184,belgian,amsterdam,16,1,2,2,880,129,7
2158,konmtxsc,127655,belgian,amsterdam,17,1,0,0,880,129,9
5454,cvgbufqm,239200,belgian,amsterdam,17,1,2,2,880,133,9
2162,qpjysgmv,127846,czech,amsterdam,4,0,0,0,880,131,0
5456,jxpuehcy,239201,czech,amsterdam,4,0,1,1,880,131,0
2165,droczfhp,127849,danish,amsterdam,2,0,0,0,880,134,0
5459,pkvqosci,239202,danish,amsterdam,2,0,2,2,880,134,0
2171,iusljmwe,128016,estonian,amsterdam,5,0,0,0,880,128,0
5461,nzaryjgq,239203,estonian,amsterdam,5,0,1,1,880,128,0
2081,hqsbvajd,122508,estonian,amsterdam,15,0,0,0,880,128,5
5398,xpvcqebf,239182,estonian,amsterdam,15,0,2,2,880,133,5
2173,zmbrdaxo,128023,estonian,amsterdam,20,0,0,0,880,128,15
5464,lwmqopkz,239204,estonian,amsterdam,20,0,2,2,880,130,15
1551,wqcrjezb,81119,estonian,amsterdam,21,0,0,0,880,119,17
5071,kvftygez,239075,estonian,amsterdam,21,0,1,1,880,119,17
1179,avatar-3,69584,finnish,amsterdam,4,1,0,0,880,139,0
4952,gohlukiq,239035,finnish,amsterdam,4,1,1,1,880,139,0
2178,teajyvdo,128051,finnish,amsterdam,6,1,0,0,880,139,0
5467,cnzvbult,239205,finnish,amsterdam,6,1,2,2,880,139,0
2184,iuqdhkvz,128083,greek,amsterdam,20,0,0,0,880,134,15
5470,nytafolp,239206,greek,amsterdam,20,0,2,2,880,134,15
2133,cjzbhxue,122571,hungarian,amsterdam,5,1,0,0,880,126,0
5435,vpwjfabk,239193,hungarian,amsterdam,5,1,2,2,880,126,0
2189,suxbnvoj,128098,hungarian,amsterdam,6,1,0,0,880,126,0
5474,lagsvqdx,239207,hungarian,amsterdam,6,1,3,3,880,126,0
2195,ksrinbpw,128104,irish,amsterdam,0,0,0,0,880,131,0
5476,dpzoqask,239208,irish,amsterdam,0,0,1,1,880,131,0
924,mldmprocrastinators-156,56555,irish,amsterdam,1,0,0,0,880,131,0
4932,evxpafdw,239027,irish,amsterdam,1,0,3,3,880,131,0
2197,jxhzvldk,128106,irish,amsterdam,15,0,0,0,880,131,5
5480,hwtgocsi,239209,irish,amsterdam,15,0,3,3,880,135,5
435,procrastinators-50,56312,irish,amsterdam,16,0,0,0,880,131,7
4846,zmoabdtf,239000,irish,amsterdam,16,0,5,5,880,137,7
2034,vbsonkzc,122455,irish,amsterdam,18,1,0,0,880,131,11
5361,bfjmuvce,239171,irish,amsterdam,18,1,1,1,880,131,11
937,mldmprocrastinators-165,56564,italian,amsterdam,0,0,0,0,880,131,0
4935,areidgvy,239028,italian,amsterdam,0,0,2,2,880,131,0
1168,messi-22,67414,latvian,amsterdam,0,1,0,0,880,134,0
4950,xhoavjmt,239034,latvian,amsterdam,0,1,1,1,880,134,0
128,mostafa-17,56156,lithuanian,amsterdam,4,0,0,0,880,134,0
904,mldmprocrastinators-144,56543,lithuanian,amsterdam,4,0,0,0,880,134,0
4803,qzklrmsh,238984,lithuanian,amsterdam,4,0,5,5,880,138,0
2046,gkqeamln,122468,luxembourgish,amsterdam,5,0,0,0,880,129,0
5372,fegmtwld,239174,luxembourgish,amsterdam,5,0,2,2,880,129,0
310,mldmprocrastinators-52,56252,maltese,amsterdam,8,1,0,0,880,134,0
4821,tfewxahp,238993,maltese,amsterdam,8,1,1,1,880,134,0
384,mldmprocrastinators-95,56295,polish,amsterdam,0,1,0,0,880,131,0
4837,cqhywugt,238998,polish,amsterdam,0,1,2,2,880,131,0
1556,xmeyazjs,81124,polish,amsterdam,11,1,0,0,880,131,0
5076,nxqumavz,239077,polish,amsterdam,11,1,1,1,880,131,0
1262,geqanywu,69635,romanian,amsterdam,0,1,0,0,880,128,0
4980,mpqnilsy,239046,romanian,amsterdam,0,1,2,2,880,128,0
1121,pepito-12,67390,slovene,amsterdam,12,1,0,0,880,131,0
4943,wfzcikyn,239031,slovene,amsterdam,12,1,1,1,880,131,0
687,badie-56,56440,spanish,amsterdam,2,1,0,0,880,131,0
4883,urmayqgs,239012,spanish,amsterdam,2,1,2,2,880,131,0
1741,ytvpghja,81321,austrian,vilnius,2,1,0,0,881,190,3
1768,zqusboni,81348,austrian,vilnius,2,1,0,0,881,190,3
1795,oqhkrupt,81375,austrian,vilnius,2,1,0,0,881,190,3
1822,vigoehup,81402,austrian,vilnius,2,1,0,0,881,190,3
1849,osqugnvl,81429,austrian,vilnius,2,1,0,0,881,190,3
1876,dbopwsuj,81456,austrian,vilnius,2,1,0,0,881,190,3
1903,ompebqzv,81483,austrian,vilnius,2,1,0,0,881,190,3
1930,xhvtgjwk,81510,austrian,vilnius,2,1,0,0,881,190,3
5145,kbitfjph,239100,austrian,vilnius,2,1,1,1,881,190,3
5199,syntavex,239118,austrian,vilnius,2,1,1,1,881,190,3
5280,lrcfsyba,239144,austrian,vilnius,2,1,1,1,881,190,3
5254,svtomlez,239137,austrian,vilnius,2,1,2,2,881,190,3
5228,mghviznu,239128,austrian,vilnius,2,1,3,3,881,191,3
1742,dfxtnpic,81322,belgian,vilnius,2,1,0,0,881,187,3
1769,wsyorvcq,81349,belgian,vilnius,2,1,0,0,881,187,3
1796,cnbdhtyv,81376,belgian,vilnius,2,1,0,0,881,187,3
1823,jypmvhar,81403,belgian,vilnius,2,1,0,0,881,187,3
1850,qpjuaoki,81430,belgian,vilnius,2,1,0,0,881,187,3
1877,rkwnyhzj,81457,belgian,vilnius,2,1,0,0,881,187,3
1904,meucfwdp,81484,belgian,vilnius,2,1,0,0,881,187,3
1931,ftnxzpwc,81511,belgian,vilnius,2,1,0,0,881,187,3
5173,jlpztwvu,239110,belgian,vilnius,2,1,1,1,881,187,3
5093,tdzksayb,239083,belgian,vilnius,2,1,2,2,881,187,3
5123,gpurdesf,239091,belgian,vilnius,2,1,5,5,881,187,3
1743,qbmgvapd,81323,bulgarian,vilnius,2,1,0,0,881,176,3
1770,scfhplzr,81350,bulgarian,vilnius,2,1,0,0,881,176,3
1797,gkzworhf,81377,bulgarian,vilnius,2,1,0,0,881,176,3
1824,ybshcump,81404,bulgarian,vilnius,2,1,0,0,881,176,3
1851,vjflecru,81431,bulgarian,vilnius,2,1,0,0,881,176,3
1878,qtysmrgu,81458,bulgarian,vilnius,2,1,0,0,881,176,3
1905,ixplancu,81485,bulgarian,vilnius,2,1,0,0,881,176,3
1932,ygqjisrk,81512,bulgarian,vilnius,2,1,0,0,881,176,3
5202,fhabsrpo,239119,bulgarian,vilnius,2,1,2,2,881,176,3
5283,vbxaumjk,239145,bulgarian,vilnius,2,1,2,2,881,176,3
5149,dvsegwrz,239101,bulgarian,vilnius,2,1,3,3,881,176,3
2025,wkundcoh,122443,bulgarian,vilnius,3,0,0,0,881,176,4
5359,hpxmcbov,239170,bulgarian,vilnius,3,0,4,4,881,178,4
757,mostafa-47,56481,croatian,vilnius,0,1,0,0,881,174,1
4904,ywufkxvl,239019,croatian,vilnius,0,1,4,4,881,174,1
1744,gnqtzurh,81324,croatian,vilnius,2,1,0,0,881,183,3
1771,vchniumo,81351,croatian,vilnius,2,1,0,0,881,183,3
1798,arwuntio,81378,croatian,vilnius,2,1,0,0,881,183,3
1825,ovxqdjri,81405,croatian,vilnius,2,1,0,0,881,183,3
1852,lpwfjikd,81432,croatian,vilnius,2,1,0,0,881,183,3
1879,grentlxp,81459,croatian,vilnius,2,1,0,0,881,183,3
1906,xngqpwyv,81486,croatian,vilnius,2,1,0,0,881,183,3
1933,oqvtzwex,81513,croatian,vilnius,2,1,0,0,881,183,3
5256,adjnvpzy,239138,croatian,vilnius,2,1,1,1,881,183,3
5176,rxliyufa,239111,croatian,vilnius,2,1,2,2,881,183,3
1745,vwpszrxh,81325,cypriot,vilnius,2,1,0,0,881,187,3
1772,yhaqdmvn,81352,cypriot,vilnius,2,1,0,0,881,187,3
1799,nwobqpzr,81379,cypriot,vilnius,2,1,0,0,881,187,3
1826,acjbgndv,81406,cypriot,vilnius,2,1,0,0,881,187,3
1853,zamlxbuv,81433,cypriot,vilnius,2,1,0,0,881,187,3
1880,imqrognb,81460,cypriot,vilnius,2,1,0,0,881,187,3
1907,bsodiarn,81487,cypriot,vilnius,2,1,0,0,881,187,3
1934,eypwubxo,81514,cypriot,vilnius,2,1,0,0,881,187,3
5230,wzuijkgl,239129,cypriot,vilnius,2,1,1,1,881,187,3
5100,xhalkgrm,239084,cypriot,vilnius,2,1,6,6,881,187,3
386,mldmprocrastinators-97,56297,czech,vilnius,2,1,0,0,881,183,3
1746,nutwajmi,81326,czech,vilnius,2,1,0,0,881,183,3
1773,gkrplqvm,81353,czech,vilnius,2,1,0,0,881,183,3
1800,vabeidux,81380,czech,vilnius,2,1,0,0,881,183,3
1827,knxrgizs,81407,czech,vilnius,2,1,0,0,881,183,3
1854,fcvnkshr,81434,czech,vilnius,2,1,0,0,881,183,3
1881,afmkdnlx,81461,czech,vilnius,2,1,0,0,881,183,3
1908,wgnholmp,81488,czech,vilnius,2,1,0,0,881,183,3
1935,mbwxkegd,81515,czech,vilnius,2,1,0,0,881,183,3
5204,ykfsidqo,239120,czech,vilnius,2,1,1,1,881,183,3
5285,laywkqzt,239146,czech,vilnius,2,1,1,1,881,183,3
5261,buxehlmq,239139,czech,vilnius,2,1,4,4,881,189,3
1747,qwbaxnoh,81327,danish,vilnius,2,1,0,0,881,190,3
1774,zfabwnpq,81354,danish,vilnius,2,1,0,0,881,190,3
1801,dtwisunr,81381,danish,vilnius,2,1,0,0,881,190,3
1828,yznjgvem,81408,danish,vilnius,2,1,0,0,881,190,3
1855,vwmldjec,81435,danish,vilnius,2,1,0,0,881,190,3
1882,xbhcarys,81462,danish,vilnius,2,1,0,0,881,190,3
1909,swfcymag,81489,danish,vilnius,2,1,0,0,881,190,3
1936,aqjfurli,81516,danish,vilnius,2,1,0,0,881,190,3
5153,tpvmcsha,239102,danish,vilnius,2,1,3,3,881,190,3
5180,tkzjdsnl,239112,danish,vilnius,2,1,3,3,881,197,3
5234,kmlpiefr,239130,danish,vilnius,2,1,3,3,881,190,3
1748,hpixalej,81328,dutch,vilnius,2,1,0,0,881,187,3
1775,tlhfckug,81355,dutch,vilnius,2,1,0,0,881,187,3
1802,jkusatop,81382,dutch,vilnius,2,1,0,0,881,187,3
1829,iuhezqlo,81409,dutch,vilnius,2,1,0,0,881,187,3
1856,qnjurcyg,81436,dutch,vilnius,2,1,0,0,881,187,3
1883,tnukdwiq,81463,dutch,vilnius,2,1,0,0,881,187,3
1910,slartenv,81490,dutch,vilnius,2,1,0,0,881,187,3
1937,ezksvcuj,81517,dutch,vilnius,2,1,0,0,881,187,3
5125,ezavxgbc,239092,dutch,vilnius,2,1,1,1,881,187,3
5207,aclnqmot,239121,dutch,vilnius,2,1,2,2,881,187,3
5289,certlgdh,239147,dutch,vilnius,2,1,3,3,881,187,3
1750,dbyktofu,81330,finnish,vilnius,2,1,0,0,881,187,3
1777,dfhwelms,81357,finnish,vilnius,2,1,0,0,881,187,3
1804,cidanzug,81384,finnish,vilnius,2,1,0,0,881,187,3
1831,vwxorgnu,81411,finnish,vilnius,2,1,0,0,881,187,3
1858,pkoutxcq,81438,finnish,vilnius,2,1,0,0,881,187,3
1885,ihdatmvl,81465,finnish,vilnius,2,1,0,0,881,187,3
1912,mvrqpljw,81492,finnish,vilnius,2,1,0,0,881,187,3
1939,mxolngqk,81519,finnish,vilnius,2,1,0,0,881,187,3
5128,vmnrqcpz,239093,finnish,vilnius,2,1,2,2,881,187,3
1751,luowynmf,81331,french,vilnius,2,1,0,0,881,187,3
1778,fomsxryz,81358,french,vilnius,2,1,0,0,881,187,3
1805,xpagobjf,81385,french,vilnius,2,1,0,0,881,187,3
1832,zaebkogd,81412,french,vilnius,2,1,0,0,881,187,3
1859,permahsk,81439,french,vilnius,2,1,0,0,881,187,3
1886,xfgtwmnp,81466,french,vilnius,2,1,0,0,881,187,3
1913,otncdiqj,81493,french,vilnius,2,1,0,0,881,187,3
1940,tnmhjwps,81520,french,vilnius,2,1,0,0,881,187,3
5155,kxhzligt,239103,french,vilnius,2,1,1,1,881,187,3
5210,zqhgswac,239122,french,vilnius,2,1,2,2,881,187,3
5184,ibkmgvfr,239113,french,vilnius,2,1,3,3,881,187,3
5265,suqypzkb,239140,french,vilnius,2,1,3,3,881,187,3
5239,dkhtreom,239131,french,vilnius,2,1,4,4,881,187,3
1752,ekghqlus,81332,german,vilnius,2,1,0,0,881,183,3
1779,hjlqveda,81359,german,vilnius,2,1,0,0,881,183,3
1806,zvgsipxq,81386,german,vilnius,2,1,0,0,881,183,3
1833,amxckzrb,81413,german,vilnius,2,1,0,0,881,183,3
1860,lwaxztep,81440,german,vilnius,2,1,0,0,881,183,3
1887,miufvwyz,81467,german,vilnius,2,1,0,0,881,183,3
1914,pbdqatmr,81494,german,vilnius,2,1,0,0,881,183,3
1941,fsvzlbtd,81521,german,vilnius,2,1,0,0,881,183,3
5102,vqrshpon,239085,german,vilnius,2,1,1,1,881,183,3
5293,ynkqhsag,239148,german,vilnius,2,1,3,3,881,183,3
170,beltran-25,56182,greek,vilnius,0,1,0,0,881,174,1
4806,qdroucfk,238985,greek,vilnius,0,1,2,2,881,174,1
1753,mptzsxwl,81333,greek,vilnius,2,1,0,0,881,183,3
1780,etjokmnw,81360,greek,vilnius,2,1,0,0,881,183,3
1807,tvwqyaip,81387,greek,vilnius,2,1,0,0,881,183,3
1834,yrlfcgpu,81414,greek,vilnius,2,1,0,0,881,183,3
1861,osuizbaj,81441,greek,vilnius,2,1,0,0,881,183,3
1888,qxfgrtzb,81468,greek,vilnius,2,1,0,0,881,183,3
1915,fpolxids,81495,greek,vilnius,2,1,0,0,881,183,3
1942,fexrjqtm,81522,greek,vilnius,2,1,0,0,881,183,3
5130,yrwjsizu,239094,greek,vilnius,2,1,1,1,881,183,3
5157,idwpbzev,239104,greek,vilnius,2,1,1,1,881,183,3
1754,ujkvlmsg,81334,hungarian,vilnius,2,1,0,0,881,176,3
1781,qruseknf,81361,hungarian,vilnius,2,1,0,0,881,176,3
1808,wqydnoix,81388,hungarian,vilnius,2,1,0,0,881,176,3
1835,simzjrea,81415,hungarian,vilnius,2,1,0,0,881,176,3
1862,ftyvrwuh,81442,hungarian,vilnius,2,1,0,0,881,176,3
1889,fmexwzsp,81469,hungarian,vilnius,2,1,0,0,881,176,3
1916,xsmyrjvq,81496,hungarian,vilnius,2,1,0,0,881,176,3
1943,ibwvagts,81523,hungarian,vilnius,2,1,0,0,881,176,3
5213,dgayibjt,239123,hungarian,vilnius,2,1,2,2,881,176,3
5106,vjwebgux,239086,hungarian,vilnius,2,1,3,3,881,176,3
1755,zmcdwjur,81335,irish,vilnius,2,1,0,0,881,190,3
1782,vxigezky,81362,irish,vilnius,2,1,0,0,881,190,3
1809,gbdksfrq,81389,irish,vilnius,2,1,0,0,881,190,3
1836,bxpjkhdt,81416,irish,vilnius,2,1,0,0,881,190,3
1863,ibtlxwdf,81443,irish,vilnius,2,1,0,0,881,190,3
1890,opsdbfwl,81470,irish,vilnius,2,1,0,0,881,190,3
1917,fsmykcgd,81497,irish,vilnius,2,1,0,0,881,190,3
1944,ebhxgzdy,81524,irish,vilnius,2,1,0,0,881,190,3
5132,oeivmrjq,239095,irish,vilnius,2,1,1,1,881,190,3
5159,ibwsectu,239105,irish,vilnius,2,1,1,1,881,190,3
5187,trvmnoqh,239114,irish,vilnius,2,1,2,2,881,191,3
5269,wjbvluhf,239141,irish,vilnius,2,1,3,3,881,193,3
1198,avatar-13,69594,irish,vilnius,3,1,0,0,881,190,4
4956,bczrqsof,239037,irish,vilnius,3,1,1,1,881,190,4
1133,messi-6,67398,irish,vilnius,8,1,0,0,881,190,7
5268,wjbvluhf,239141,irish,vilnius,8,1,2,2,881,191,7
1527,vlzkygph,81095,irish,vilnius,19,0,0,0,881,143,31
5063,qziuvcxw,239072,irish,vilnius,19,0,3,3,881,149,31
646,badie-32,56416,italian,vilnius,1,0,0,0,881,183,2
4875,pgefcozy,239010,italian,vilnius,1,0,3,3,881,183,2
1756,lrfiekps,81336,italian,vilnius,2,1,0,0,881,183,3
1783,dhynpfst,81363,italian,vilnius,2,1,0,0,881,183,3
1810,dapwzgtb,81390,italian,vilnius,2,1,0,0,881,183,3
1837,byxveqml,81417,italian,vilnius,2,1,0,0,881,183,3
1864,ofvclmrx,81444,italian,vilnius,2,1,0,0,881,183,3
1891,pdimfjru,81471,italian,vilnius,2,1,0,0,881,183,3
1918,yrocgelj,81498,italian,vilnius,2,1,0,0,881,183,3
1945,njuqivzb,81525,italian,vilnius,2,1,0,0,881,183,3
5241,kbmhclsu,239132,italian,vilnius,2,1,1,1,881,183,3
5295,wkczoqpn,239149,italian,vilnius,2,1,1,1,881,183,3
1757,ebcpzurf,81337,latvian,vilnius,2,1,0,0,881,180,3
1784,dhbsxmwc,81364,latvian,vilnius,2,1,0,0,881,180,3
1811,igvykrjs,81391,latvian,vilnius,2,1,0,0,881,180,3
1838,mtfzlrix,81418,latvian,vilnius,2,1,0,0,881,180,3
1865,xqlocysm,81445,latvian,vilnius,2,1,0,0,881,180,3
1892,estpgcld,81472,latvian,vilnius,2,1,0,0,881,180,3
1919,rcswufjz,81499,latvian,vilnius,2,1,0,0,881,180,3
1946,cadgqvwt,81526,latvian,vilnius,2,1,0,0,881,180,3
5161,nvogiwcs,239106,latvian,vilnius,2,1,1,1,881,180,3
5215,vxlziwtb,239124,latvian,vilnius,2,1,1,1,881,180,3
5135,qoebymin,239096,latvian,vilnius,2,1,2,2,881,180,3
1758,vncwxmyz,81338,lithuanian,vilnius,2,1,0,0,881,180,3
1785,tgcxpeai,81365,lithuanian,vilnius,2,1,0,0,881,180,3
1812,uhkjsbvl,81392,lithuanian,vilnius,2,1,0,0,881,180,3
1839,ctajswuh,81419,lithuanian,vilnius,2,1,0,0,881,180,3
1866,hdljryce,81446,lithuanian,vilnius,2,1,0,0,881,180,3
1893,gjezqnus,81473,lithuanian,vilnius,2,1,0,0,881,180,3
1920,eydcphmq,81500,lithuanian,vilnius,2,1,0,0,881,180,3
1947,jlzksima,81527,lithuanian,vilnius,2,1,0,0,881,180,3
5108,txnwfacr,239087,lithuanian,vilnius,2,1,1,1,881,180,3
5244,kprusncb,239133,lithuanian,vilnius,2,1,2,2,881,180,3
5298,zgoypmjl,239150,lithuanian,vilnius,2,1,2,2,881,180,3
5191,vyftcgru,239115,lithuanian,vilnius,2,1,3,3,881,185,3
1221,avatar-27,69608,lithuanian,vilnius,4,0,0,0,881,180,4
4965,bspxchln,239041,lithuanian,vilnius,4,0,1,1,881,180,4
327,mldmprocrastinators-63,56263,luxembourgish,vilnius,2,1,0,0,881,187,3
1759,cznqaihy,81339,luxembourgish,vilnius,2,1,0,0,881,187,3
1786,umnkdwsh,81366,luxembourgish,vilnius,2,1,0,0,881,187,3
1813,bidgrtwq,81393,luxembourgish,vilnius,2,1,0,0,881,187,3
1840,hebuvpjy,81420,luxembourgish,vilnius,2,1,0,0,881,187,3
1867,yrbcqjgp,81447,luxembourgish,vilnius,2,1,0,0,881,187,3
1894,fupcrsxt,81474,luxembourgish,vilnius,2,1,0,0,881,187,3
1921,kplvcmra,81501,luxembourgish,vilnius,2,1,0,0,881,187,3
1948,pcqrjemi,81528,luxembourgish,vilnius,2,1,0,0,881,187,3
5164,nwkapgei,239107,luxembourgish,vilnius,2,1,2,2,881,189,3
5218,zstrhowd,239125,luxembourgish,vilnius,2,1,2,2,881,187,3
5274,ibuqgcvk,239142,luxembourgish,vilnius,2,1,4,4,881,193,3
4829,cjpvfyae,238995,luxembourgish,vilnius,2,1,5,5,881,189,3
1760,zdvbphuf,81340,maltese,vilnius,2,1,0,0,881,187,3
1787,juvcreys,81367,maltese,vilnius,2,1,0,0,881,187,3
1814,sieavfhp,81394,maltese,vilnius,2,1,0,0,881,187,3
1841,dapneqwg,81421,maltese,vilnius,2,1,0,0,881,187,3
1868,uwkgypxl,81448,maltese,vilnius,2,1,0,0,881,187,3
1895,qplugmwr,81475,maltese,vilnius,2,1,0,0,881,187,3
1922,dcurfeis,81502,maltese,vilnius,2,1,0,0,881,187,3
1949,yuifcjoe,81529,maltese,vilnius,2,1,0,0,881,187,3
5111,ranzkwqp,239088,maltese,vilnius,2,1,2,2,881,187,3
5139,mdcjxtyl,239097,maltese,vilnius,2,1,3,3,881,187,3
531,beltran-38,56357,polish,vilnius,2,0,0,0,881,180,3
4857,adetjrgc,239005,polish,vilnius,2,0,1,1,881,180,3
1761,pyjbxqoz,81341,polish,vilnius,2,1,0,0,881,180,3
1788,mbgjdxsc,81368,polish,vilnius,2,1,0,0,881,180,3
1815,xveqltry,81395,polish,vilnius,2,1,0,0,881,180,3
1842,dcgbpkox,81422,polish,vilnius,2,1,0,0,881,180,3
1869,idyvfgxe,81449,polish,vilnius,2,1,0,0,881,180,3
1896,sjyuoabd,81476,polish,vilnius,2,1,0,0,881,180,3
1923,qsjiewnz,81503,polish,vilnius,2,1,0,0,881,180,3
1950,sxptbdaj,81530,polish,vilnius,2,1,0,0,881,180,3
5300,orgtvalj,239151,polish,vilnius,2,1,1,1,881,180,3
5247,dpcqxbao,239134,polish,vilnius,2,1,2,2,881,180,3
875,mldmprocrastinators-127,56526,polish,vilnius,8,0,0,0,881,180,7
4923,gyftukmb,239025,polish,vilnius,8,0,6,6,881,187,7
1762,xdimyhwu,81342,portuguese,vilnius,2,1,0,0,881,190,3
1789,twgveahb,81369,portuguese,vilnius,2,1,0,0,881,190,3
1816,todfqhea,81396,portuguese,vilnius,2,1,0,0,881,190,3
1843,fostjbhp,81423,portuguese,vilnius,2,1,0,0,881,190,3
1870,mcvaytxp,81450,portuguese,vilnius,2,1,0,0,881,190,3
1897,raxizygk,81477,portuguese,vilnius,2,1,0,0,881,190,3
1924,hldetoyk,81504,portuguese,vilnius,2,1,0,0,881,190,3
1951,dchgijqf,81531,portuguese,vilnius,2,1,0,0,881,190,3
5166,crvomsbk,239108,portuguese,vilnius,2,1,1,1,881,190,3
5193,euormhal,239116,portuguese,vilnius,2,1,1,1,881,190,3
5221,ekqiczlx,239126,portuguese,vilnius,2,1,2,2,881,190,3
884,mldmprocrastinators-131,56530,romanian,vilnius,0,1,0,0,881,167,1
1570,semwozxv,81138,romanian,vilnius,0,1,0,0,881,167,1
5085,smupcqdo,239080,romanian,vilnius,0,1,2,2,881,167,1
365,mldmprocrastinators-85,56285,romanian,vilnius,1,0,0,0,881,176,2
4834,bzsurnjo,238997,romanian,vilnius,1,0,1,1,881,176,2
1763,wgtdlars,81343,romanian,vilnius,2,1,0,0,881,176,3
1790,wilhkmzb,81370,romanian,vilnius,2,1,0,0,881,176,3
1817,urkpdqmj,81397,romanian,vilnius,2,1,0,0,881,176,3
1844,dktxczjy,81424,romanian,vilnius,2,1,0,0,881,176,3
1871,ogminrwt,81451,romanian,vilnius,2,1,0,0,881,176,3
1898,xmsywgje,81478,romanian,vilnius,2,1,0,0,881,176,3
1925,xmaswvio,81505,romanian,vilnius,2,1,0,0,881,176,3
1952,ezqpsaod,81532,romanian,vilnius,2,1,0,0,881,176,3
5115,igvzmwla,239089,romanian,vilnius,2,1,3,3,881,176,3
5304,dgmbwjet,239152,romanian,vilnius,2,1,3,3,881,176,3
1764,bvqtgoiy,81344,slovakian,vilnius,2,1,0,0,881,176,3
1791,hxecjqvt,81371,slovakian,vilnius,2,1,0,0,881,176,3
1818,uhxmpalj,81398,slovakian,vilnius,2,1,0,0,881,176,3
1845,kfdnhpio,81425,slovakian,vilnius,2,1,0,0,881,176,3
1872,npjubyof,81452,slovakian,vilnius,2,1,0,0,881,176,3
1899,sjzfxoqd,81479,slovakian,vilnius,2,1,0,0,881,176,3
1926,otepcifm,81506,slovakian,vilnius,2,1,0,0,881,176,3
1953,owmtzfba,81533,slovakian,vilnius,2,1,0,0,881,176,3
5141,xatmnfcs,239098,slovakian,vilnius,2,1,1,1,881,176,3
5249,yrplmkcw,239135,slovakian,vilnius,2,1,1,1,881,176,3
5197,kezwltbr,239117,slovakian,vilnius,2,1,3,3,881,176,3
5278,shgcbzem,239143,slovakian,vilnius,2,1,3,3,881,178,3
5171,qwnmcxvf,239109,slovakian,vilnius,2,1,4,4,881,176,3
